current_age,gender,yearly_income,per_capita_income,total_debt,credit_score,num_credit_cards,dti_ratio,amount,use_chip,merchant_state,default,predicted_rf,risk_probability,risk_label
31,Female,672317.0,56026,295652,682,3,0.4397508913206121,5453.67,No,Karnataka,0,0,0.02,Low Risk
50,Female,3000000.0,250000,1725561,627,4,0.575187,3341.11,Yes,Gujarat,1,1,0.97,High Risk
28,Female,1394698.0,116225,266454,770,2,0.19104781106734217,2360.16,No,Karnataka,0,0,0.12,Low Risk
34,Male,1236639.0,103053,227455,774,2,0.18392999088658857,781.44,Yes,Gujarat,0,0,0.05,Low Risk
50,Female,672715.0,56060,0,678,3,0.0,3010.08,Yes,Maharashtra,0,0,0.03,Low Risk
54,Female,644004.0,53667,292430,615,4,0.45408103055260524,1294.83,No,Maharashtra,1,0,0.43,Low Risk
41,Female,568856.0,47405,0,666,2,0.0,3187.04,No,Maharashtra,0,0,0.2,Low Risk
19,Male,772053.0,64338,0,629,4,0.0,4043.79,Yes,Uttar Pradesh,1,1,0.88,High Risk
59,Female,1884481.0,157040,1142791,649,3,0.6064221395705237,2595.02,Yes,Gujarat,1,1,0.92,High Risk
22,Female,1050195.0,87516,277209,722,4,0.26395955036921714,4214.37,Yes,Tamil Nadu,0,0,0.09,Low Risk
58,Male,789853.0,65821,327812,612,4,0.41502912567275174,4408.78,Yes,Maharashtra,1,1,0.96,High Risk
58,Male,755318.0,62943,193503,717,5,0.2561874601161365,3843.03,Yes,Gujarat,0,0,0.05,Low Risk
43,Female,1500990.0,125082,352428,753,4,0.234797033957588,2119.5,Yes,Karnataka,0,0,0.01,Low Risk
64,Female,347118.0,28926,0,781,3,0.0,588.97,No,Uttar Pradesh,0,0,0.03,Low Risk
30,Male,667337.0,55611,0,757,2,0.0,3583.54,Yes,Maharashtra,0,0,0.12,Low Risk
26,Female,821558.0,68463,129492,661,4,0.15761759973124234,2069.18,Yes,Madhya Pradesh,0,0,0.03,Low Risk
57,Male,655285.0,54607,0,730,5,0.0,3078.07,Yes,Karnataka,0,0,0.02,Low Risk
22,Male,594951.0,49579,218759,840,3,0.3676924654299262,1572.94,No,Maharashtra,0,0,0.31,Low Risk
36,Female,707062.0,58922,0,862,4,0.0,8860.04,Yes,Rajasthan,0,0,0.02,Low Risk
19,Female,713049.0,59421,315841,825,5,0.44294431378488713,1119.11,No,Madhya Pradesh,0,0,0.03,Low Risk
54,Female,486704.0,40559,0,554,3,0.0,2216.23,Yes,Madhya Pradesh,1,1,0.89,High Risk
38,Male,320976.0,26748,5038,617,2,0.015695877573401126,2327.76,No,Maharashtra,1,1,0.78,High Risk
44,Male,271961.0,22663,0,758,3,0.0,6001.83,Yes,Maharashtra,0,0,0.06,Low Risk
46,Male,843111.0,70259,181522,587,4,0.215300239233031,1041.27,Yes,Tamil Nadu,1,1,0.92,High Risk
41,Male,736359.0,61363,27624,788,3,0.03751431027528692,6555.39,Yes,West Bengal,0,0,0.05,Low Risk
44,Male,740744.0,61729,83730,693,3,0.11303500264598836,7247.94,Yes,Maharashtra,0,0,0.22,Low Risk
57,Male,655285.0,54607,0,730,5,0.0,2462.73,Yes,Karnataka,0,0,0.02,Low Risk
42,Male,220586.0,18382,145950,630,1,0.6616467046866075,1079.74,Yes,Madhya Pradesh,1,1,0.9,High Risk
64,Female,956612.0,79718,92032,900,4,0.09620619436093213,4462.27,Yes,Karnataka,0,0,0.0,Low Risk
35,Male,679094.0,56591,370760,681,2,0.545962709138941,3344.23,Yes,Maharashtra,0,0,0.02,Low Risk
51,Male,736862.0,61405,480979,678,3,0.6527395903167758,3710.7,No,Rajasthan,0,0,0.29,Low Risk
52,Female,386800.0,32233,166440,701,3,0.43029989658738366,1749.21,No,Telangana,0,0,0.13,Low Risk
65,Male,504886.0,42074,0,852,2,0.0,1006.13,Yes,Karnataka,0,0,0.03,Low Risk
32,Male,547833.0,45653,108102,592,2,0.19732655754582146,1564.99,Yes,West Bengal,1,1,0.8,High Risk
64,Male,925978.0,77165,0,794,3,0.0,5193.4,Yes,Gujarat,0,0,0.03,Low Risk
52,Male,1908391.0,159033,0,806,3,0.0,439.25,No,Telangana,0,0,0.09,Low Risk
55,Male,405665.0,33805,146866,659,1,0.36203764189663884,1827.95,Yes,Gujarat,0,0,0.06,Low Risk
52,Male,346418.0,28868,142941,614,3,0.41262578734361377,777.73,No,Tamil Nadu,1,1,0.72,High Risk
30,Female,835879.0,69657,49299,775,2,0.05897863207473809,2452.89,Yes,Tamil Nadu,0,0,0.08,Low Risk
29,Male,792763.0,66064,117262,722,3,0.14791558132758467,3944.39,No,Telangana,0,0,0.07,Low Risk
42,Male,763171.0,63598,165130,581,3,0.21637352572359275,8108.87,Yes,Maharashtra,1,1,0.88,High Risk
30,Female,1062277.0,88523,562874,579,3,0.5298749761126336,2244.56,No,Karnataka,1,1,0.94,High Risk
58,Female,737847.0,61487,131499,558,2,0.17821987485210347,2100.57,Yes,Uttar Pradesh,1,1,0.78,High Risk
54,Male,1608416.0,134035,334499,637,4,0.20796796351192726,3109.34,Yes,Maharashtra,1,1,0.97,High Risk
20,Male,416520.0,34710,141542,594,1,0.33982041678670893,1029.4,Yes,Telangana,1,1,0.85,High Risk
32,Female,429397.0,35783,0,853,1,0.0,4295.44,Yes,West Bengal,0,0,0.03,Low Risk
54,Male,316409.0,26367,29011,786,2,0.09168828952400217,2472.13,Yes,Gujarat,0,0,0.04,Low Risk
49,Male,621464.0,51789,25242,751,2,0.04061699470926715,5832.42,Yes,Uttar Pradesh,0,0,0.04,Low Risk
29,Female,208564.0,17380,0,820,1,0.0,3686.33,Yes,Maharashtra,0,0,0.03,Low Risk
55,Female,769173.0,64098,154400,754,4,0.20073507520414782,897.2,Yes,Maharashtra,0,0,0.03,Low Risk
67,Male,389371.0,32448,108455,690,1,0.27853897696541347,1380.99,Yes,Maharashtra,0,0,0.06,Low Risk
65,Male,1073894.0,89491,393969,728,3,0.3668602301530691,2235.7,Yes,Maharashtra,0,0,0.16,Low Risk
70,Female,673804.0,56150,144936,664,4,0.2151011273307965,3515.43,Yes,Bihar,0,0,0.02,Low Risk
45,Male,1148203.0,95684,339438,628,2,0.29562542512081924,2680.5,Yes,Tamil Nadu,1,1,0.84,High Risk
51,Male,557131.0,46428,0,738,3,0.0,364.28,No,Madhya Pradesh,0,0,0.06,Low Risk
43,Male,469153.0,39096,0,900,1,0.0,3976.53,No,Delhi,0,0,0.03,Low Risk
24,Male,2527859.0,210655,0,695,4,0.0,3493.78,No,Rajasthan,0,0,0.13,Low Risk
55,Male,581471.0,48456,0,800,3,0.0,3421.62,Yes,Rajasthan,0,0,0.05,Low Risk
25,Male,741118.0,61760,160414,900,3,0.2164486626960889,1670.28,Yes,Gujarat,0,0,0.02,Low Risk
61,Female,920496.0,76708,159981,669,4,0.17379869114042865,1871.14,Yes,Bihar,0,0,0.01,Low Risk
65,Female,1424114.0,118676,382430,586,5,0.2685388950603674,1681.98,Yes,Bihar,1,1,1.0,High Risk
57,Male,729303.0,60775,0,672,3,0.0,3652.45,Yes,Madhya Pradesh,0,0,0.02,Low Risk
65,Male,377198.0,31433,0,737,1,0.0,4018.71,No,Bihar,0,0,0.03,Low Risk
22,Female,755845.0,62987,241613,838,3,0.3196594539885823,2620.26,Yes,Rajasthan,0,0,0.06,Low Risk
60,Male,635245.0,52937,94205,704,4,0.14829711371203236,5617.73,Yes,Karnataka,0,0,0.04,Low Risk
41,Male,300540.0,25045,0,745,1,0.0,305.1,Yes,Madhya Pradesh,0,0,0.03,Low Risk
66,Male,982838.0,81903,217892,660,3,0.22169675979154246,1508.81,No,Tamil Nadu,0,0,0.1,Low Risk
47,Male,1211127.0,100927,145002,812,5,0.1197248513161708,1148.72,No,Uttar Pradesh,0,0,0.01,Low Risk
50,Female,293879.0,24490,0,699,1,0.0,1033.2,No,Uttar Pradesh,0,0,0.21,Low Risk
45,Female,2969990.0,247499,0,770,5,0.0,3064.22,Yes,Rajasthan,0,0,0.09,Low Risk
50,Male,2078263.0,173189,525370,771,2,0.25279283709520883,3712.62,No,Bihar,0,0,0.03,Low Risk
41,Female,378019.0,31502,0,586,3,0.0,4884.99,Yes,Maharashtra,1,1,0.74,High Risk
59,Male,504558.0,42046,147995,625,2,0.29331613015748437,6814.69,No,Madhya Pradesh,1,1,0.87,High Risk
25,Female,289322.0,24110,0,699,3,0.0,2443.97,Yes,Rajasthan,0,0,0.02,Low Risk
32,Male,727622.0,60635,0,684,3,0.0,2240.65,No,Rajasthan,0,0,0.04,Low Risk
21,Female,429283.0,35774,23908,882,2,0.055692864613786246,2824.43,Yes,Gujarat,0,0,0.11,Low Risk
51,Male,584829.0,48736,80349,647,2,0.13738887777452896,3180.48,Yes,Maharashtra,1,1,0.88,High Risk
37,Male,394711.0,32893,0,642,2,0.0,2574.48,Yes,Maharashtra,1,1,0.57,High Risk
23,Male,908617.0,75718,241685,595,2,0.26599216171390144,5182.95,Yes,Tamil Nadu,1,1,0.73,High Risk
27,Male,289898.0,24158,0,782,3,0.0,1294.53,Yes,Karnataka,0,0,0.0,Low Risk
45,Male,495358.0,41280,0,744,3,0.0,1654.47,No,Tamil Nadu,0,0,0.1,Low Risk
37,Female,1366475.0,113873,0,696,3,0.0,933.18,Yes,Gujarat,0,0,0.05,Low Risk
70,Male,626660.0,52222,0,761,4,0.0,554.08,Yes,Maharashtra,0,0,0.06,Low Risk
28,Male,296383.0,24699,211906,642,1,0.7149735308705291,2547.29,No,Maharashtra,1,1,0.79,High Risk
58,Female,1241624.0,103469,0,597,2,0.0,2636.71,No,Rajasthan,1,0,0.22,Low Risk
50,Male,1717388.0,143116,803559,606,3,0.46789601417967286,2111.96,Yes,Madhya Pradesh,1,1,1.0,High Risk
19,Female,405753.0,33813,146623,664,3,0.36136023639997733,3138.41,Yes,Karnataka,0,0,0.04,Low Risk
19,Female,732732.0,61061,364625,694,4,0.49762396073871484,1473.28,No,Karnataka,0,0,0.03,Low Risk
58,Male,1076998.0,89750,0,682,5,0.0,2845.57,No,Maharashtra,0,0,0.06,Low Risk
45,Female,409816.0,34151,142042,791,3,0.346599449509048,5897.45,Yes,Maharashtra,0,0,0.1,Low Risk
20,Male,840354.0,70030,405042,705,4,0.48198973289827857,7765.87,Yes,Maharashtra,0,0,0.34,Low Risk
66,Female,824718.0,68726,601632,623,4,0.7295002655453137,2695.24,Yes,Bihar,1,1,0.91,High Risk
19,Male,648325.0,54027,195950,655,4,0.3022403886939421,3609.82,Yes,Delhi,0,0,0.07,Low Risk
43,Female,457437.0,38120,191091,633,1,0.41774277113569735,1468.21,No,Karnataka,1,1,0.87,High Risk
29,Female,373188.0,31099,0,725,3,0.0,3948.41,Yes,Telangana,0,0,0.07,Low Risk
58,Other,595519.0,49627,107125,692,3,0.17988510861954027,5832.27,No,Rajasthan,0,0,0.06,Low Risk
25,Male,391817.0,32651,0,900,3,0.0,6036.66,Yes,Rajasthan,0,0,0.02,Low Risk
65,Male,683478.0,56956,0,732,5,0.0,3105.47,No,Madhya Pradesh,0,0,0.12,Low Risk
50,Female,556255.0,46355,0,804,1,0.0,5516.28,Yes,Tamil Nadu,0,0,0.1,Low Risk
46,Female,1047308.0,87276,275622,727,3,0.2631718653920337,368.72,Yes,Bihar,0,0,0.04,Low Risk
63,Other,438253.0,36521,206850,607,2,0.47198764184158465,2261.8,Yes,Rajasthan,1,1,0.9,High Risk
43,Female,245583.0,20465,18191,539,1,0.07407271675971057,1796.88,Yes,Karnataka,1,1,0.64,High Risk
67,Female,1062877.0,88573,547346,750,4,0.5149664542557606,3076.66,No,Gujarat,0,0,0.02,Low Risk
59,Male,343909.0,28659,41101,684,3,0.11951126606166167,5273.71,No,Gujarat,0,0,0.02,Low Risk
54,Female,1273619.0,106135,157152,687,4,0.12339011902303593,7960.86,Yes,Karnataka,0,0,0.06,Low Risk
66,Female,682159.0,56847,65152,814,3,0.0955085251385674,4393.61,No,Bihar,0,0,0.04,Low Risk
34,Female,221691.0,18474,70473,790,1,0.3178884122494824,924.62,No,Gujarat,0,0,0.1,Low Risk
30,Female,1426307.0,118859,181067,750,4,0.12694812547368833,2963.67,Yes,Maharashtra,0,0,0.02,Low Risk
33,Female,150000.0,12500,0,663,1,0.0,1660.38,No,Gujarat,0,0,0.06,Low Risk
24,Male,2527859.0,210655,0,695,4,0.0,3186.86,No,Maharashtra,0,0,0.04,Low Risk
52,Male,1128501.0,94042,681664,519,1,0.6040437713391481,5902.78,No,West Bengal,1,1,0.83,High Risk
38,Male,601052.0,50088,0,743,3,0.0,4739.94,Yes,Delhi,0,0,0.01,Low Risk
60,Female,837503.0,69792,387942,589,4,0.46321266908894654,1274.3,Yes,Maharashtra,1,1,0.68,High Risk
42,Male,1216034.0,101336,387462,703,4,0.3186276041623836,4600.5,No,Gujarat,0,0,0.02,Low Risk
50,Female,471973.0,39331,128855,638,2,0.27301349865352464,3813.8,Yes,Uttar Pradesh,1,1,0.59,High Risk
42,Male,1485338.0,123778,578113,646,3,0.38921309493192796,798.58,Yes,Gujarat,1,1,0.86,High Risk
50,Male,1488576.0,124048,0,788,2,0.0,2354.0,Yes,Delhi,0,0,0.0,Low Risk
65,Female,413046.0,34420,0,766,2,0.0,4539.31,No,Telangana,0,0,0.01,Low Risk
44,Female,861529.0,71794,76048,726,3,0.08827096940439613,2856.38,Yes,Madhya Pradesh,0,0,0.08,Low Risk
52,Male,511555.0,42630,151436,689,3,0.2960307298335467,1901.39,Yes,Delhi,0,0,0.0,Low Risk
35,Male,854447.0,71204,328650,580,4,0.38463474036423556,3216.69,Yes,Maharashtra,1,1,0.71,High Risk
35,Male,287814.0,23984,0,681,2,0.0,2912.57,No,Madhya Pradesh,0,0,0.07,Low Risk
34,Male,1146040.0,95503,0,862,2,0.0,1555.93,Yes,Maharashtra,0,0,0.1,Low Risk
37,Male,746221.0,62185,197453,708,3,0.26460391760617835,1293.32,Yes,Maharashtra,0,0,0.05,Low Risk
41,Male,736740.0,61395,0,900,3,0.0,4942.88,Yes,Karnataka,0,0,0.01,Low Risk
53,Male,497693.0,41474,150893,680,1,0.30318489510601915,2173.88,No,Uttar Pradesh,0,0,0.15,Low Risk
68,Female,1180378.0,98365,200752,762,5,0.17007433212072742,808.57,No,Maharashtra,0,0,0.02,Low Risk
55,Female,809361.0,67447,0,827,4,0.0,420.14,Yes,Tamil Nadu,0,0,0.2,Low Risk
67,Female,372757.0,31063,95148,703,2,0.2552547638273728,2804.55,Yes,Maharashtra,0,0,0.04,Low Risk
49,Male,875830.0,72986,0,769,3,0.0,1368.82,Yes,Karnataka,0,0,0.01,Low Risk
39,Male,1062112.0,88509,143826,693,4,0.13541509746618058,2600.26,Yes,Uttar Pradesh,0,0,0.04,Low Risk
31,Male,378287.0,31524,126407,597,1,0.33415634161364255,4079.28,Yes,Gujarat,1,1,0.91,High Risk
64,Male,844844.0,70404,533284,679,3,0.6312218587100104,3065.51,Yes,Madhya Pradesh,0,0,0.26,Low Risk
43,Female,780499.0,65042,111598,695,3,0.14298288658922048,3826.58,Yes,Maharashtra,0,0,0.03,Low Risk
34,Male,826679.0,68890,160185,728,2,0.1937692865066126,1928.56,No,Telangana,0,0,0.03,Low Risk
50,Female,600660.0,50055,323873,598,2,0.5391952185928811,3901.02,Yes,Madhya Pradesh,1,1,0.89,High Risk
30,Female,319819.0,26652,78290,721,2,0.2447947120089801,1897.95,Yes,Tamil Nadu,0,0,0.01,Low Risk
32,Male,590045.0,49170,170655,700,2,0.2892237032768687,2304.19,Yes,Tamil Nadu,0,0,0.07,Low Risk
50,Male,653956.0,54496,160208,779,3,0.24498284288239575,2769.25,Yes,Rajasthan,0,0,0.01,Low Risk
60,Female,499960.0,41663,88808,735,2,0.17763021041683336,5065.62,Yes,Madhya Pradesh,0,0,0.09,Low Risk
51,Female,457465.0,38122,0,766,1,0.0,3745.79,No,Madhya Pradesh,0,0,0.03,Low Risk
52,Female,977302.0,81442,620285,577,3,0.6346912213420212,2632.05,Yes,Maharashtra,1,1,0.93,High Risk
22,Male,320430.0,26702,0,697,3,0.0,7249.31,Yes,Tamil Nadu,0,0,0.06,Low Risk
63,Female,434529.0,36211,70129,672,3,0.16139083927655,1559.91,Yes,Rajasthan,0,0,0.03,Low Risk
25,Female,585754.0,48813,117181,655,2,0.20005155747976114,4360.2,Yes,Maharashtra,0,0,0.01,Low Risk
37,Male,1347164.0,112264,516432,647,4,0.38334753600897886,5059.61,No,Madhya Pradesh,1,1,0.81,High Risk
33,Female,465766.0,38814,171721,752,2,0.3686851337366832,7682.59,No,Delhi,0,0,0.07,Low Risk
36,Female,1533684.0,127807,194061,695,4,0.12653258428724562,2132.75,Yes,Maharashtra,0,0,0.01,Low Risk
27,Male,580327.0,48361,0,781,3,0.0,2011.47,Yes,Maharashtra,0,0,0.12,Low Risk
47,Male,333375.0,27781,55355,795,1,0.16604424446944133,1308.54,Yes,Gujarat,0,0,0.09,Low Risk
61,Female,304182.0,25348,101356,753,2,0.3332084081240836,3552.61,Yes,West Bengal,0,0,0.14,Low Risk
59,Male,732805.0,61067,129501,671,4,0.1767195911599948,7436.58,No,Maharashtra,0,0,0.06,Low Risk
40,Female,427851.0,35654,25296,714,2,0.059123386412559514,938.01,Yes,Tamil Nadu,0,0,0.04,Low Risk
20,Female,431567.0,35964,39209,696,2,0.09085263701812234,3035.99,Yes,Karnataka,0,0,0.03,Low Risk
22,Female,762793.0,63566,138303,736,2,0.18131131250548968,6498.83,Yes,Uttar Pradesh,0,0,0.01,Low Risk
24,Female,748739.0,62395,319300,808,3,0.42645033850246883,5636.06,Yes,Madhya Pradesh,0,0,0.12,Low Risk
33,Male,335164.0,27930,57255,633,3,0.17082681910945088,778.35,Yes,Madhya Pradesh,1,1,0.92,High Risk
35,Female,274775.0,22898,0,661,2,0.0,2215.55,Yes,Gujarat,0,0,0.12,Low Risk
39,Female,1105593.0,92133,249840,736,3,0.2259782759116601,3572.4,No,Gujarat,0,0,0.04,Low Risk
49,Male,697933.0,58161,0,878,3,0.0,1903.21,Yes,Maharashtra,0,0,0.08,Low Risk
34,Female,150000.0,12500,59572,523,1,0.39714666666666665,5646.56,No,Gujarat,1,0,0.41,Low Risk
42,Male,1212890.0,101074,0,662,3,0.0,1397.44,No,Telangana,0,0,0.16,Low Risk
62,Female,319346.0,26612,0,817,2,0.0,3976.71,Yes,Uttar Pradesh,0,0,0.13,Low Risk
38,Male,552161.0,46013,0,729,2,0.0,2657.18,Yes,Bihar,0,0,0.05,Low Risk
34,Female,792597.0,66050,157167,760,4,0.19829371042282523,3218.47,Yes,Maharashtra,0,0,0.01,Low Risk
45,Male,577930.0,48161,0,753,1,0.0,2016.96,Yes,Madhya Pradesh,0,0,0.02,Low Risk
57,Female,707937.0,58995,359590,634,3,0.5079406783371967,5240.27,Yes,Maharashtra,1,1,0.9,High Risk
46,Female,616134.0,51344,137453,674,4,0.22308945781274853,2727.98,No,Maharashtra,0,0,0.08,Low Risk
19,Male,1415822.0,117985,115692,900,4,0.08171366174561491,1950.11,Yes,Maharashtra,0,0,0.0,Low Risk
33,Male,177856.0,14821,0,727,1,0.0,4646.71,Yes,Uttar Pradesh,0,0,0.04,Low Risk
57,Female,296637.0,24720,0,695,3,0.0,2786.23,Yes,Bihar,0,0,0.04,Low Risk
39,Male,464900.0,38742,0,731,2,0.0,4497.35,Yes,Tamil Nadu,0,0,0.07,Low Risk
63,Male,3000000.0,250000,873181,656,4,0.2910603333333333,5349.85,Yes,Delhi,0,0,0.02,Low Risk
24,Male,1059872.0,88323,0,759,3,0.0,6784.07,No,Rajasthan,0,0,0.06,Low Risk
35,Male,301197.0,25100,0,683,3,0.0,2796.37,Yes,Gujarat,0,0,0.06,Low Risk
66,Male,920203.0,76684,0,740,3,0.0,3440.26,Yes,Maharashtra,0,0,0.02,Low Risk
39,Male,736409.0,61367,0,712,4,0.0,2107.15,Yes,West Bengal,0,0,0.06,Low Risk
58,Female,357236.0,29770,132020,755,1,0.36955961885140354,2039.84,Yes,Karnataka,0,0,0.1,Low Risk
30,Male,1018113.0,84843,0,689,4,0.0,3112.23,Yes,Gujarat,0,0,0.04,Low Risk
54,Male,1082227.0,90186,306461,711,3,0.28317626523825407,5110.68,No,Maharashtra,0,0,0.07,Low Risk
35,Male,657332.0,54778,0,744,2,0.0,5051.67,Yes,Telangana,0,0,0.05,Low Risk
19,Female,492890.0,41074,27729,631,3,0.05625798859786159,1946.18,Yes,Gujarat,1,1,0.85,High Risk
36,Male,898715.0,74893,0,757,3,0.0,1586.97,Yes,Gujarat,0,0,0.02,Low Risk
26,Female,386487.0,32207,76438,674,2,0.197776380576837,2710.23,No,Maharashtra,0,0,0.02,Low Risk
43,Male,500162.0,41680,0,760,3,0.0,2025.96,Yes,Bihar,0,0,0.02,Low Risk
55,Female,984108.0,82009,0,867,4,0.0,2967.04,No,Maharashtra,0,0,0.06,Low Risk
41,Male,688023.0,57335,0,779,3,0.0,2762.65,Yes,Rajasthan,0,0,0.02,Low Risk
35,Female,2108385.0,175699,184167,652,2,0.08734979617100293,672.64,Yes,Delhi,0,0,0.18,Low Risk
59,Male,288138.0,24012,73158,660,2,0.2538991733127876,8724.66,No,Maharashtra,0,0,0.2,Low Risk
41,Male,749186.0,62432,0,665,5,0.0,1997.9,No,Bihar,0,0,0.01,Low Risk
41,Male,877004.0,73084,0,797,3,0.0,6990.77,Yes,Madhya Pradesh,0,0,0.0,Low Risk
53,Other,904809.0,75401,114910,687,3,0.12699917883221762,1412.77,No,Uttar Pradesh,0,0,0.05,Low Risk
67,Female,637129.0,53094,0,801,3,0.0,4400.57,Yes,Telangana,0,0,0.04,Low Risk
35,Female,515560.0,42963,82962,590,1,0.1609162852044379,1810.87,Yes,Delhi,1,1,0.66,High Risk
62,Male,385096.0,32091,34875,724,3,0.09056183393231818,4459.93,No,Gujarat,0,0,0.04,Low Risk
53,Male,920481.0,76707,319601,608,2,0.34721086040885146,3932.29,No,Maharashtra,1,1,0.84,High Risk
45,Female,284626.0,23719,0,661,2,0.0,3961.32,Yes,Tamil Nadu,0,0,0.06,Low Risk
39,Female,841261.0,70105,207740,644,3,0.2469388216023327,1724.7,Yes,Telangana,1,1,0.83,High Risk
56,Male,441559.0,36797,121659,757,1,0.275521504487509,4319.1,Yes,West Bengal,0,0,0.13,Low Risk
50,Male,1717388.0,143116,803559,606,3,0.46789601417967286,2310.13,Yes,Uttar Pradesh,1,1,0.98,High Risk
64,Female,475020.0,39585,148074,667,1,0.3117216117216117,2371.75,Yes,Karnataka,0,0,0.2,Low Risk
45,Male,460129.0,38344,260613,640,1,0.5663911642169913,788.17,Yes,Karnataka,1,1,0.85,High Risk
63,Female,565394.0,47116,0,634,3,0.0,928.96,Yes,Madhya Pradesh,1,1,0.81,High Risk
59,Female,1147466.0,95622,0,734,2,0.0,2164.93,Yes,Gujarat,0,0,0.07,Low Risk
39,Male,575984.0,47999,0,678,2,0.0,2867.06,Yes,Maharashtra,0,0,0.06,Low Risk
63,Male,771056.0,64255,161603,695,5,0.20958659293229026,3782.38,Yes,Gujarat,0,0,0.02,Low Risk
34,Female,792597.0,66050,157167,760,4,0.19829371042282523,1239.26,Yes,Maharashtra,0,0,0.02,Low Risk
23,Female,980821.0,81735,0,720,5,0.0,4494.41,Yes,West Bengal,0,0,0.04,Low Risk
57,Male,655285.0,54607,0,730,5,0.0,1628.1,Yes,Delhi,0,0,0.04,Low Risk
56,Female,1033333.0,86111,372401,580,3,0.3603881807703809,1142.59,Yes,Telangana,1,1,0.9,High Risk
64,Female,412156.0,34346,149638,657,2,0.3630615592154427,2543.83,Yes,Bihar,0,0,0.28,Low Risk
26,Female,1208878.0,100740,532830,604,5,0.4407640804117537,1932.55,No,Madhya Pradesh,1,1,0.9,High Risk
58,Female,1304789.0,108732,0,782,4,0.0,553.56,No,Uttar Pradesh,0,0,0.03,Low Risk
24,Female,284967.0,23747,0,690,1,0.0,2134.43,No,Uttar Pradesh,0,0,0.04,Low Risk
32,Female,1062459.0,88538,323296,662,3,0.304290330262156,2496.4,No,Bihar,0,0,0.07,Low Risk
24,Male,612011.0,51001,0,658,4,0.0,7256.87,Yes,Maharashtra,0,0,0.07,Low Risk
38,Male,589099.0,49092,271311,688,2,0.4605524708071139,1546.62,No,Rajasthan,0,0,0.18,Low Risk
29,Male,1394744.0,116229,0,789,3,0.0,3988.82,Yes,Madhya Pradesh,0,0,0.11,Low Risk
58,Male,519665.0,43305,101748,655,1,0.19579536816987866,4164.9,Yes,Gujarat,0,0,0.19,Low Risk
63,Male,1087473.0,90623,61392,793,3,0.056453815405072126,1521.83,Yes,Bihar,0,0,0.02,Low Risk
39,Female,771588.0,64299,0,864,3,0.0,1161.34,No,Maharashtra,0,0,0.03,Low Risk
39,Male,1062112.0,88509,143826,693,4,0.13541509746618058,3052.51,Yes,Madhya Pradesh,0,0,0.01,Low Risk
58,Female,803074.0,66923,0,746,2,0.0,917.22,Yes,Madhya Pradesh,0,0,0.0,Low Risk
47,Male,199828.0,16652,39465,697,1,0.19749484556718777,332.99,No,Maharashtra,0,0,0.08,Low Risk
62,Female,273013.0,22751,6968,669,1,0.025522594162182752,2129.25,No,Madhya Pradesh,0,0,0.08,Low Risk
55,Male,647457.0,53955,0,707,4,0.0,2966.71,No,Rajasthan,0,0,0.03,Low Risk
58,Male,699989.0,58332,333452,658,4,0.47636748577477644,8022.52,No,Rajasthan,0,0,0.17,Low Risk
36,Male,535183.0,44599,0,686,1,0.0,6754.95,No,Telangana,0,0,0.04,Low Risk
41,Female,617736.0,51478,222282,864,4,0.3598333268580753,1081.58,Yes,Gujarat,0,0,0.15,Low Risk
27,Female,498490.0,41541,0,786,3,0.0,2209.42,Yes,Delhi,0,0,0.04,Low Risk
54,Female,304928.0,25411,32875,766,3,0.10781233602686535,13766.66,Yes,Gujarat,0,0,0.07,Low Risk
44,Male,855870.0,71322,0,634,3,0.0,1644.16,No,Telangana,1,1,0.75,High Risk
64,Female,603382.0,50282,276778,635,3,0.45871106529528555,224.31,Yes,Maharashtra,1,1,0.94,High Risk
25,Male,278710.0,23226,38999,766,2,0.13992680564027124,3871.85,No,Gujarat,0,0,0.06,Low Risk
60,Female,926246.0,77187,0,719,4,0.0,2742.75,Yes,Maharashtra,0,0,0.01,Low Risk
46,Male,826760.0,68897,257606,656,4,0.3115849823407035,2308.97,Yes,Gujarat,0,0,0.02,Low Risk
41,Male,960229.0,80019,0,631,4,0.0,4864.36,Yes,Telangana,1,1,0.71,High Risk
59,Male,343909.0,28659,41101,684,3,0.11951126606166167,2553.53,No,Uttar Pradesh,0,0,0.02,Low Risk
23,Female,372651.0,31054,202165,757,2,0.5425049174696969,1151.59,No,Uttar Pradesh,0,0,0.05,Low Risk
60,Male,937049.0,78087,504172,633,4,0.5380423008828781,4900.67,Yes,Madhya Pradesh,1,1,0.95,High Risk
53,Female,785119.0,65427,245482,721,4,0.31266852540825024,1458.01,No,Rajasthan,0,0,0.07,Low Risk
24,Male,1059872.0,88323,0,759,3,0.0,2129.68,No,Uttar Pradesh,0,0,0.03,Low Risk
69,Male,1434304.0,119525,241286,711,3,0.1682251461335951,2282.07,Yes,Tamil Nadu,0,0,0.06,Low Risk
26,Female,344020.0,28668,0,696,1,0.0,955.19,No,Maharashtra,0,0,0.1,Low Risk
59,Female,1245126.0,103760,0,576,4,0.0,5281.32,No,Madhya Pradesh,1,1,0.88,High Risk
65,Male,402889.0,33574,56063,634,1,0.13915247127620758,2866.14,Yes,Maharashtra,1,1,0.68,High Risk
39,Female,786599.0,65550,0,831,4,0.0,4078.13,Yes,Madhya Pradesh,0,0,0.06,Low Risk
70,Male,1055682.0,87974,0,632,3,0.0,2870.3,Yes,Karnataka,1,1,0.86,High Risk
